#wl 	 flux 	 err 
5796.956543 	 3.743422e-16 	 1.060020e-17 
5798.290039 	 3.749307e-16 	 1.064381e-17 
5799.627441 	 3.622904e-16 	 1.032285e-17 
5800.961426 	 3.557976e-16 	 1.032934e-17 
5802.299316 	 3.633278e-16 	 1.029865e-17 
5803.633789 	 3.718744e-16 	 1.061511e-17 
5804.969238 	 3.703618e-16 	 1.044230e-17 
5806.307617 	 3.684237e-16 	 1.047637e-17 
5807.643555 	 3.706265e-16 	 1.051783e-17 
5808.982422 	 3.690903e-16 	 1.060506e-17 
5810.318848 	 3.636497e-16 	 1.030550e-17 
5811.658691 	 3.638100e-16 	 1.047885e-17 
5812.995605 	 3.695488e-16 	 1.045849e-17 
5814.333008 	 3.672750e-16 	 1.047785e-17 
5815.673828 	 3.638005e-16 	 1.036349e-17 
5817.011719 	 3.639377e-16 	 1.049379e-17 
5818.353027 	 3.653046e-16 	 1.028198e-17 
5819.691406 	 3.644991e-16 	 1.052647e-17 
5821.033691 	 3.656137e-16 	 1.039004e-17 
5822.372559 	 3.632737e-16 	 1.039780e-17 
5823.711914 	 3.601121e-16 	 1.040584e-17 
5825.055176 	 3.683892e-16 	 1.038767e-17 
5826.395020 	 3.773921e-16 	 1.069857e-17 
5827.738770 	 3.659629e-16 	 1.040374e-17 
5829.079102 	 3.531864e-16 	 1.022412e-17 
5830.423340 	 3.523993e-16 	 1.022348e-17 
5831.764648 	 3.683071e-16 	 1.047299e-17 
5833.106445 	 3.737390e-16 	 1.060663e-17 
5834.451660 	 3.701679e-16 	 1.052783e-17 
5835.793457 	 3.762035e-16 	 1.061522e-17 
5837.139648 	 3.619330e-16 	 1.044538e-17 
5838.482422 	 3.659978e-16 	 1.046804e-17 
5839.828613 	 3.639651e-16 	 1.044257e-17 
5841.171875 	 3.660856e-16 	 1.044972e-17 
5842.515625 	 3.732074e-16 	 1.059152e-17 
5843.863281 	 3.680183e-16 	 1.053283e-17 
5845.207520 	 3.614421e-16 	 1.042968e-17 
5846.555176 	 3.562085e-16 	 1.029964e-17 
5847.900391 	 3.579239e-16 	 1.032407e-17 
5849.249023 	 3.638174e-16 	 1.046790e-17 
5850.594238 	 3.639455e-16 	 1.041351e-17 
5851.940430 	 3.575649e-16 	 1.045164e-17 
5853.289551 	 3.677228e-16 	 1.068038e-17 
5854.636230 	 3.699869e-16 	 1.064433e-17 
5855.986328 	 3.513591e-16 	 1.036299e-17 
5857.333496 	 3.444487e-16 	 1.018851e-17 
5858.684082 	 3.576534e-16 	 1.033206e-17 
5860.032227 	 3.621964e-16 	 1.045343e-17 
5861.379883 	 3.517020e-16 	 1.029918e-17 
5862.731934 	 3.546056e-16 	 1.031913e-17 
5864.080566 	 3.604148e-16 	 1.045379e-17 
5865.432617 	 3.582483e-16 	 1.044910e-17 
5866.782227 	 3.552094e-16 	 1.055130e-17 
5868.134766 	 3.576830e-16 	 1.095115e-17 
5869.484863 	 3.444260e-16 	 1.080100e-17 
5870.834961 	 3.610324e-16 	 1.080499e-17 
5872.188965 	 3.458385e-16 	 1.044180e-17 
5873.540039 	 3.385941e-16 	 1.019606e-17 
5874.894043 	 3.496049e-16 	 1.046934e-17 
5876.245605 	 3.408490e-16 	 1.030233e-17 
5877.600586 	 3.532019e-16 	 1.010057e-17 
5878.953125 	 3.524110e-16 	 9.884520e-18 
5880.305176 	 3.561269e-16 	 9.884817e-18 
5881.661133 	 3.532668e-16 	 9.941467e-18 
5883.014648 	 3.475499e-16 	 1.000533e-17 
5884.371094 	 3.529637e-16 	 1.015704e-17 
5885.724609 	 3.364185e-16 	 1.010893e-17 
5887.082031 	 3.309111e-16 	 9.833725e-18 
5888.436523 	 3.484077e-16 	 1.054379e-17 
5889.793945 	 3.595947e-16 	 1.142441e-17 
5891.148926 	 3.586944e-16 	 1.321631e-17 
5892.504395 	 3.593584e-16 	 1.338261e-17 
5893.863281 	 3.367340e-16 	 1.164076e-17 
5895.219238 	 3.496917e-16 	 1.141832e-17 
5896.578613 	 3.527734e-16 	 1.221389e-17 
5897.935059 	 3.579046e-16 	 1.225158e-17 
5899.294922 	 3.642068e-16 	 1.124372e-17 
5900.652344 	 3.471295e-16 	 1.007646e-17 
5902.009766 	 3.435684e-16 	 9.544240e-18 
5903.370605 	 3.548692e-16 	 9.761006e-18 
5904.728516 	 3.473379e-16 	 9.642031e-18 
5906.090332 	 3.510370e-16 	 9.793938e-18 
5907.448730 	 3.642057e-16 	 9.977071e-18 
5908.811035 	 3.551762e-16 	 9.929561e-18 
5910.170410 	 3.695187e-16 	 1.002689e-17 
5911.530273 	 3.636537e-16 	 9.838232e-18 
5912.893066 	 3.476633e-16 	 9.662932e-18 
5914.253418 	 3.389020e-16 	 9.555312e-18 
5915.617188 	 3.403999e-16 	 9.606409e-18 
5916.978027 	 3.458123e-16 	 9.777732e-18 
5918.342773 	 3.545645e-16 	 9.975056e-18 
5919.704102 	 3.498576e-16 	 9.791128e-18 
5921.065918 	 3.503200e-16 	 9.637361e-18 
5922.431152 	 3.519777e-16 	 9.752977e-18 
5923.793945 	 3.484002e-16 	 9.773918e-18 
5925.159668 	 3.457275e-16 	 9.572863e-18 
5926.522949 	 3.469278e-16 	 9.641338e-18 
5927.889648 	 3.228902e-16 	 9.467525e-18 
5929.253418 	 3.354223e-16 	 9.483367e-18 
5930.617188 	 3.519399e-16 	 9.685279e-18 
5931.984863 	 3.503824e-16 	 9.617493e-18 
5933.349609 	 3.514695e-16 	 9.750088e-18 
5934.717773 	 3.331717e-16 	 9.844210e-18 
5936.083008 	 3.418946e-16 	 9.890731e-18 
5937.451660 	 3.386270e-16 	 1.122594e-17 
5938.817871 	 3.305541e-16 	 9.636975e-18 
5940.184082 	 3.339736e-16 	 9.451754e-18 
5941.553711 	 3.407058e-16 	 9.380782e-18 
5942.920410 	 3.382629e-16 	 9.346214e-18 
5944.291016 	 3.470815e-16 	 9.432621e-18 
5945.658691 	 3.428126e-16 	 9.391644e-18 
5947.029785 	 3.509095e-16 	 9.530629e-18 
5948.397461 	 3.606555e-16 	 9.716317e-18 
5949.766113 	 3.399679e-16 	 9.439156e-18 
5951.138184 	 3.561701e-16 	 9.490688e-18 
5952.507324 	 3.444355e-16 	 9.460804e-18 
5953.879883 	 3.371305e-16 	 9.481134e-18 
5955.249512 	 3.379979e-16 	 9.574839e-18 
5956.622559 	 3.362007e-16 	 9.331953e-18 
5957.993164 	 3.347767e-16 	 9.249681e-18 
5959.363770 	 3.436191e-16 	 9.261973e-18 
5960.737793 	 3.322099e-16 	 9.078730e-18 
5962.109375 	 3.431393e-16 	 9.350338e-18 
5963.483887 	 3.490556e-16 	 9.249135e-18 
5964.855957 	 3.387682e-16 	 9.331241e-18 
5966.231445 	 3.414659e-16 	 9.163264e-18 
5967.604004 	 3.404355e-16 	 9.184454e-18 
5968.976562 	 3.430542e-16 	 9.169180e-18 
5970.353027 	 3.435698e-16 	 9.328835e-18 
5971.726562 	 3.497881e-16 	 9.492539e-18 
5973.103516 	 3.500691e-16 	 9.423976e-18 
5974.478027 	 3.294707e-16 	 9.001910e-18 
5975.855469 	 3.310801e-16 	 8.988138e-18 
5977.230469 	 3.242417e-16 	 8.959200e-18 
5978.605469 	 3.307239e-16 	 9.169879e-18 
5979.983887 	 3.420371e-16 	 9.342378e-18 
5981.359863 	 3.442174e-16 	 9.255653e-18 
5982.738770 	 3.390731e-16 	 9.044558e-18 
5984.115234 	 3.335425e-16 	 8.985460e-18 
5985.495117 	 3.423225e-16 	 9.091983e-18 
5986.872070 	 3.334970e-16 	 8.948895e-18 
5988.249512 	 3.285378e-16 	 8.808995e-18 
5989.630371 	 3.341043e-16 	 9.054133e-18 
5991.008301 	 3.300201e-16 	 8.857127e-18 
5992.389648 	 3.412194e-16 	 8.967691e-18 
5993.768066 	 3.236196e-16 	 8.793288e-18 
5995.150391 	 3.252567e-16 	 8.796424e-18 
5996.529785 	 3.318891e-16 	 8.838261e-18 
5997.912598 	 3.339708e-16 	 8.920899e-18 
5999.291992 	 3.440917e-16 	 8.959125e-18 
6000.672363 	 3.239049e-16 	 8.668060e-18 
6002.056152 	 3.274784e-16 	 8.762458e-18 
6003.437012 	 3.376619e-16 	 8.920602e-18 
6004.821289 	 3.385396e-16 	 9.049302e-18 
6006.202637 	 3.348534e-16 	 9.065116e-18 
6007.587402 	 3.363703e-16 	 9.007573e-18 
6008.969727 	 3.307062e-16 	 8.905651e-18 
6010.352051 	 3.251557e-16 	 8.789390e-18 
6011.737793 	 3.390775e-16 	 8.951781e-18 
6013.121094 	 3.423465e-16 	 8.940892e-18 
6014.507812 	 3.322096e-16 	 8.763199e-18 
6015.891113 	 3.377888e-16 	 8.996602e-18 
6017.278320 	 3.275475e-16 	 8.847708e-18 
6018.662598 	 3.268763e-16 	 8.826872e-18 
6020.047363 	 3.178904e-16 	 8.550895e-18 
6021.435547 	 3.170042e-16 	 8.496702e-18 
6022.820801 	 3.309839e-16 	 8.775528e-18 
6024.209473 	 3.379297e-16 	 8.852804e-18 
6025.595703 	 3.337333e-16 	 8.887962e-18 
6026.984863 	 3.306270e-16 	 8.607742e-18 
6028.371582 	 3.202405e-16 	 8.759629e-18 
6029.758301 	 3.248727e-16 	 8.665242e-18 
6031.148926 	 3.368693e-16 	 8.802734e-18 
6032.536133 	 3.245698e-16 	 8.702479e-18 
6033.927246 	 3.282611e-16 	 8.715325e-18 
6035.315430 	 3.366939e-16 	 8.872626e-18 
6036.707031 	 3.361387e-16 	 8.807473e-18 
6038.095703 	 3.226518e-16 	 8.617316e-18 
6039.484863 	 3.167560e-16 	 8.592112e-18 
6040.877441 	 3.347928e-16 	 8.752488e-18 
6042.267090 	 3.283011e-16 	 8.605490e-18 
6043.660645 	 3.244210e-16 	 8.556591e-18 
6045.050781 	 3.272573e-16 	 8.489339e-18 
6046.444824 	 3.323758e-16 	 8.654350e-18 
6047.835938 	 3.326106e-16 	 8.618350e-18 
6049.227051 	 3.245261e-16 	 8.542182e-18 
6050.622070 	 3.199320e-16 	 8.484736e-18 
6052.014160 	 3.221159e-16 	 8.466965e-18 
6053.409668 	 3.179952e-16 	 8.416530e-18 
6054.802246 	 3.218919e-16 	 8.457732e-18 
6056.198242 	 3.240177e-16 	 8.471999e-18 
6057.591797 	 3.045105e-16 	 8.273154e-18 
6058.985352 	 3.209480e-16 	 8.465266e-18 
6060.382324 	 3.158883e-16 	 8.411768e-18 
6061.776367 	 3.233664e-16 	 8.560079e-18 
6063.174316 	 3.254015e-16 	 8.459876e-18 
6064.569336 	 3.186583e-16 	 8.553347e-18 
6065.967773 	 3.297604e-16 	 8.552973e-18 
6067.363281 	 3.201289e-16 	 8.461355e-18 
6068.758789 	 3.183897e-16 	 8.522070e-18 
6070.158203 	 3.236662e-16 	 8.676083e-18 
6071.554688 	 3.264472e-16 	 8.663331e-18 
6072.955078 	 3.239887e-16 	 8.518480e-18 
6074.352051 	 3.212145e-16 	 8.472085e-18 
6075.752930 	 3.202739e-16 	 8.387755e-18 
6077.150391 	 3.189877e-16 	 8.372175e-18 
6078.548340 	 3.183116e-16 	 8.411795e-18 
6079.950195 	 3.186070e-16 	 8.398332e-18 
6081.349121 	 3.194675e-16 	 8.466051e-18 
6082.751465 	 3.186095e-16 	 8.389123e-18 
6084.150391 	 3.117983e-16 	 8.314338e-18 
6085.553711 	 3.115009e-16 	 8.315994e-18 
6086.953613 	 3.229483e-16 	 8.421621e-18 
6088.354004 	 3.216964e-16 	 8.504742e-18 
6089.757812 	 3.142201e-16 	 8.442900e-18 
6091.158691 	 3.276084e-16 	 8.417814e-18 
6092.563477 	 3.150042e-16 	 8.423294e-18 
6093.964844 	 3.243302e-16 	 8.483278e-18 
6095.370117 	 3.260716e-16 	 8.485129e-18 
6096.772461 	 3.243128e-16 	 8.521684e-18 
6098.178223 	 3.186845e-16 	 8.432344e-18 
6099.581055 	 3.006687e-16 	 8.168600e-18 
6100.984375 	 3.181545e-16 	 8.334493e-18 
6102.391113 	 3.026900e-16 	 8.127369e-18 
6103.794922 	 3.013956e-16 	 8.198483e-18 
6105.202637 	 3.083757e-16 	 8.253803e-18 
6106.606934 	 3.081890e-16 	 8.343985e-18 
6108.015137 	 3.125353e-16 	 8.387429e-18 
6109.420410 	 3.149347e-16 	 8.391519e-18 
6110.825684 	 3.200744e-16 	 8.460890e-18 
6112.234863 	 3.087341e-16 	 8.309626e-18 
6113.641113 	 3.049414e-16 	 8.286207e-18 
6115.050781 	 3.125640e-16 	 8.365765e-18 
6116.457520 	 3.060061e-16 	 8.227284e-18 
6117.868164 	 3.151850e-16 	 8.320511e-18 
6119.275391 	 3.133153e-16 	 8.289394e-18 
6120.683105 	 3.184425e-16 	 8.348973e-18 
6122.094727 	 3.154823e-16 	 8.369157e-18 
6123.502930 	 3.080749e-16 	 8.328509e-18 
6124.915039 	 3.204825e-16 	 8.437568e-18 
6126.324219 	 3.096409e-16 	 8.302925e-18 
6127.736816 	 3.096387e-16 	 8.209011e-18 
6129.146484 	 3.164051e-16 	 8.310115e-18 
6130.556641 	 3.152396e-16 	 8.260045e-18 
6131.970215 	 3.105090e-16 	 8.269923e-18 
6133.380859 	 3.169998e-16 	 8.268612e-18 
6134.795410 	 3.156128e-16 	 8.285887e-18 
6136.206543 	 3.124971e-16 	 8.284067e-18 
6137.621582 	 3.030729e-16 	 8.117181e-18 
6139.033691 	 2.992352e-16 	 8.225259e-18 
6140.445801 	 3.076973e-16 	 8.277236e-18 
6141.861816 	 3.130172e-16 	 8.348150e-18 
6143.274902 	 2.975550e-16 	 8.111563e-18 
6144.691406 	 3.087185e-16 	 8.200449e-18 
6146.104980 	 3.072444e-16 	 8.262399e-18 
6147.521973 	 3.026967e-16 	 8.286923e-18 
6148.936523 	 3.096360e-16 	 8.236954e-18 
6150.351074 	 3.120795e-16 	 8.228647e-18 
6151.769043 	 3.089745e-16 	 8.192116e-18 
6153.184570 	 3.103780e-16 	 8.175422e-18 
6154.603516 	 3.029481e-16 	 8.170520e-18 
6156.019043 	 2.931480e-16 	 7.918920e-18 
6157.438965 	 2.973711e-16 	 8.054568e-18 
6158.855469 	 3.135288e-16 	 8.198402e-18 
6160.271973 	 3.038837e-16 	 8.117837e-18 
6161.692871 	 2.989724e-16 	 8.049719e-18 
6163.110352 	 2.970403e-16 	 8.254608e-18 
6164.531250 	 3.046412e-16 	 8.246575e-18 
6165.949707 	 3.110892e-16 	 8.325975e-18 
6167.371094 	 2.963989e-16 	 8.102951e-18 
6168.790039 	 2.980784e-16 	 8.029549e-18 
6170.209473 	 2.959995e-16 	 7.992431e-18 
6171.632324 	 2.938553e-16 	 8.046022e-18 
6173.051758 	 3.007653e-16 	 8.191791e-18 
6174.475586 	 3.049010e-16 	 8.254205e-18 
6175.895996 	 2.920537e-16 	 8.009132e-18 
6177.319824 	 3.050835e-16 	 8.145884e-18 
6178.741211 	 3.149839e-16 	 8.261603e-18 
6180.162598 	 3.138232e-16 	 8.277993e-18 
6181.587402 	 3.011261e-16 	 8.083429e-18 
6183.009766 	 2.876367e-16 	 7.804533e-18 
6184.435547 	 2.913229e-16 	 7.906431e-18 
6185.857910 	 3.064702e-16 	 8.124580e-18 
6187.284668 	 3.021070e-16 	 8.137168e-18 
6188.708008 	 3.036709e-16 	 8.108761e-18 
6190.131836 	 2.984852e-16 	 7.985343e-18 
6191.559082 	 2.905583e-16 	 7.872683e-18 
6192.983398 	 3.086211e-16 	 8.113471e-18 
6194.411621 	 3.064382e-16 	 8.150047e-18 
6195.836426 	 3.067858e-16 	 8.110077e-18 
6197.265137 	 2.923695e-16 	 7.899784e-18 
6198.690918 	 2.843836e-16 	 8.201357e-18 
6200.117188 	 2.962985e-16 	 7.930882e-18 
6201.546875 	 3.013602e-16 	 8.006914e-18 
6202.973145 	 2.842248e-16 	 7.852047e-18 
6204.403809 	 2.891574e-16 	 7.983956e-18 
6205.831055 	 2.984479e-16 	 8.177661e-18 
6207.262207 	 3.000492e-16 	 8.087256e-18 
6208.689941 	 2.952016e-16 	 8.046281e-18 
6210.121582 	 2.929345e-16 	 7.923414e-18 
6211.550293 	 3.065947e-16 	 8.138717e-18 
6212.979492 	 2.946468e-16 	 7.997119e-18 
6214.412109 	 2.911597e-16 	 7.939112e-18 
6215.841797 	 2.823974e-16 	 7.669527e-18 
6217.274902 	 2.770699e-16 	 7.787964e-18 
6218.705566 	 3.080215e-16 	 8.155965e-18 
6220.139160 	 2.903866e-16 	 7.979599e-18 
6221.570312 	 3.029228e-16 	 8.120926e-18 
6223.001465 	 2.990753e-16 	 8.232777e-18 
6224.436523 	 2.906604e-16 	 8.130142e-18 
6225.868652 	 2.979726e-16 	 8.104031e-18 
6227.304199 	 3.004223e-16 	 8.014512e-18 
6228.736816 	 2.987453e-16 	 7.999032e-18 
6230.172852 	 2.900554e-16 	 7.860842e-18 
6231.606445 	 2.851661e-16 	 7.858070e-18 
6233.040039 	 2.895386e-16 	 7.792947e-18 
6234.477051 	 2.947745e-16 	 7.945571e-18 
6235.911621 	 2.913085e-16 	 8.201282e-18 
6237.349609 	 2.980041e-16 	 8.612408e-18 
6238.784180 	 2.973532e-16 	 8.677210e-18 
6240.223145 	 2.916586e-16 	 8.331652e-18 
6241.658691 	 2.914596e-16 	 8.171815e-18 
6243.094238 	 2.986074e-16 	 8.239343e-18 
6244.534180 	 3.014504e-16 	 8.238707e-18 
6245.970703 	 2.913830e-16 	 8.037667e-18 
6247.411133 	 2.867653e-16 	 8.036344e-18 
6248.848145 	 2.902818e-16 	 7.874531e-18 
6250.289062 	 2.978008e-16 	 8.142077e-18 
6251.727051 	 2.983990e-16 	 7.900102e-18 
6253.165039 	 2.866754e-16 	 7.879213e-18 
6254.606934 	 2.903613e-16 	 7.910501e-18 
6256.045898 	 2.948855e-16 	 7.968249e-18 
6257.488770 	 2.803324e-16 	 7.799972e-18 
6258.928223 	 2.719304e-16 	 8.219124e-18 
6260.371582 	 2.821286e-16 	 8.461923e-18 
6261.811523 	 2.863591e-16 	 8.271869e-18 
6263.251953 	 2.901349e-16 	 8.008099e-18 
6264.696289 	 2.913474e-16 	 8.008635e-18 
6266.137695 	 2.977955e-16 	 8.253845e-18 
6267.582520 	 2.965735e-16 	 8.180184e-18 
6269.024414 	 2.878812e-16 	 8.030478e-18 
6270.470215 	 2.915041e-16 	 8.035392e-18 
6271.912598 	 2.887523e-16 	 7.899809e-18 
6273.355469 	 2.828678e-16 	 7.821576e-18 
6274.802246 	 2.855568e-16 	 7.747636e-18 
6276.245605 	 2.840156e-16 	 7.844645e-18 
6277.692871 	 2.790155e-16 	 7.881867e-18 
6279.137207 	 2.868144e-16 	 7.994813e-18 
6280.584961 	 2.744000e-16 	 8.004243e-18 
6282.029785 	 2.956160e-16 	 8.217706e-18 
6283.475098 	 2.837579e-16 	 7.857136e-18 
6284.923828 	 2.745212e-16 	 7.774538e-18 
6286.369629 	 2.938306e-16 	 7.939996e-18 
6287.819336 	 2.887912e-16 	 8.150902e-18 
6289.266113 	 2.834125e-16 	 8.227083e-18 
6290.716309 	 2.721481e-16 	 8.068928e-18 
6292.163574 	 2.787822e-16 	 8.089502e-18 
6293.610840 	 2.827518e-16 	 7.856595e-18 
6295.062012 	 2.718189e-16 	 7.627059e-18 
6296.510254 	 2.764549e-16 	 7.680082e-18 
6297.962402 	 3.014576e-16 	 8.227721e-18 
6299.411133 	 2.816457e-16 	 8.239440e-18 
6300.863770 	 2.723762e-16 	 9.018943e-18 
6302.313477 	 2.864481e-16 	 9.643796e-18 
6303.763184 	 2.948821e-16 	 9.406918e-18 
6305.216797 	 2.814613e-16 	 8.386893e-18 
6306.667480 	 2.794916e-16 	 7.905492e-18 
6308.121582 	 2.825728e-16 	 8.516437e-18 
6309.572754 	 2.849115e-16 	 8.583805e-18 
6311.027832 	 2.874119e-16 	 8.305009e-18 
6312.479492 	 2.854842e-16 	 7.855038e-18 
6313.931641 	 2.772161e-16 	 7.787867e-18 
6315.387695 	 2.919541e-16 	 7.826526e-18 
6316.840332 	 2.723347e-16 	 7.614045e-18 
6318.297363 	 2.747897e-16 	 7.703840e-18 
6319.750977 	 2.835201e-16 	 7.882770e-18 
6321.208008 	 2.777254e-16 	 7.825519e-18 
6322.662109 	 2.827718e-16 	 7.934352e-18 
6324.120117 	 2.700221e-16 	 7.974313e-18 
6325.575195 	 2.739627e-16 	 7.808362e-18 
6327.030273 	 2.810811e-16 	 7.900650e-18 
6328.489258 	 2.784622e-16 	 7.836758e-18 
6329.945312 	 2.741750e-16 	 7.985620e-18 
6331.404785 	 2.822083e-16 	 8.258917e-18 
6332.861328 	 2.805385e-16 	 8.574885e-18 
6334.321777 	 2.769945e-16 	 8.378151e-18 
6335.778809 	 2.697023e-16 	 8.055969e-18 
6337.236328 	 2.694885e-16 	 7.997049e-18 
6338.697754 	 2.768065e-16 	 8.040146e-18 
6340.155762 	 2.760466e-16 	 8.021012e-18 
6341.618164 	 2.785790e-16 	 8.122247e-18 
6343.076660 	 2.688231e-16 	 8.053119e-18 
6344.539551 	 2.700403e-16 	 7.984780e-18 
6345.999023 	 2.746604e-16 	 7.970113e-18 
6347.458984 	 2.707765e-16 	 7.913806e-18 
6348.922852 	 2.687645e-16 	 7.937667e-18 
6350.383301 	 2.713561e-16 	 8.055715e-18 
6351.847656 	 2.707208e-16 	 7.946134e-18 
6353.309082 	 2.677542e-16 	 7.855160e-18 
6354.773926 	 2.729421e-16 	 8.030417e-18 
6356.235840 	 2.758814e-16 	 8.099853e-18 
6357.698242 	 2.604841e-16 	 8.081684e-18 
6359.164062 	 2.838609e-16 	 8.533159e-18 
6360.626953 	 2.744149e-16 	 8.170360e-18 
6362.093750 	 2.669523e-16 	 7.739620e-18 
6363.557617 	 2.734507e-16 	 8.076260e-18 
6365.024902 	 2.772889e-16 	 8.241506e-18 
6366.489258 	 2.708031e-16 	 8.263013e-18 
6367.953613 	 2.727611e-16 	 8.114289e-18 
6369.422363 	 2.744606e-16 	 7.945119e-18 
6370.887695 	 2.711881e-16 	 7.777033e-18 
6372.356445 	 2.690014e-16 	 7.721250e-18 
6373.822754 	 2.706755e-16 	 7.776048e-18 
6375.292480 	 2.685155e-16 	 7.759692e-18 
6376.758789 	 2.613359e-16 	 7.555885e-18 
6378.226074 	 2.704882e-16 	 7.727348e-18 
6379.696777 	 2.648572e-16 	 7.716996e-18 
6381.164551 	 2.563452e-16 	 9.266020e-18 
6382.635742 	 2.667603e-16 	 9.488169e-18 
6384.104004 	 2.827034e-16 	 9.744109e-18 
6385.576172 	 2.772374e-16 	 9.634747e-18 
6387.045410 	 2.647755e-16 	 9.393025e-18 
6388.514648 	 2.645192e-16 	 7.757123e-18 
6389.987793 	 2.709476e-16 	 7.904675e-18 
6391.458008 	 2.726651e-16 	 7.863126e-18 
6392.931641 	 2.698797e-16 	 7.675387e-18 
6394.402344 	 2.664403e-16 	 7.688063e-18 
6395.876953 	 2.709049e-16 	 7.726069e-18 
6397.348145 	 2.682944e-16 	 7.684259e-18 
6398.819824 	 2.650860e-16 	 7.615868e-18 
6400.295410 	 2.667474e-16 	 7.654822e-18 
6401.768066 	 2.636052e-16 	 7.599805e-18 
6403.244141 	 2.677522e-16 	 7.622801e-18 
6404.717285 	 2.656085e-16 	 7.678906e-18 
6406.194336 	 2.716523e-16 	 7.754592e-18 
6407.667969 	 2.752868e-16 	 7.770132e-18 
6409.142090 	 2.674918e-16 	 7.690594e-18 
6410.619629 	 2.609968e-16 	 7.546890e-18 
6412.094727 	 2.525601e-16 	 7.455109e-18 
6413.573242 	 2.723289e-16 	 7.668933e-18 
6415.048828 	 2.654394e-16 	 7.682736e-18 
6416.527832 	 2.561135e-16 	 7.548687e-18 
6418.003906 	 2.644964e-16 	 7.747931e-18 
6419.480469 	 2.521103e-16 	 8.816010e-18 
6420.960938 	 2.623120e-16 	 9.101042e-18 
6422.437988 	 2.624205e-16 	 9.391624e-18 
6423.918945 	 2.554569e-16 	 9.064186e-18 
6425.396973 	 2.551796e-16 	 7.393071e-18 
6426.878418 	 2.598264e-16 	 7.527291e-18 
6428.356934 	 2.549382e-16 	 7.437862e-18 
6429.835938 	 2.533192e-16 	 7.310222e-18 
6431.318359 	 2.465175e-16 	 7.198013e-18 
6432.797852 	 2.519152e-16 	 7.302212e-18 
6434.281250 	 2.583507e-16 	 7.373879e-18 
6435.761719 	 2.544874e-16 	 7.281005e-18 
6437.245605 	 2.533346e-16 	 7.329338e-18 
6438.726562 	 2.533320e-16 	 7.264108e-18 
6440.211426 	 2.516111e-16 	 7.214142e-18 
6441.692871 	 2.484138e-16 	 7.204278e-18 
6443.174805 	 2.470901e-16 	 7.084065e-18 
6444.660645 	 2.511854e-16 	 7.218749e-18 
6446.143066 	 2.569656e-16 	 7.259110e-18 
6447.629395 	 2.479486e-16 	 7.157198e-18 
6449.112793 	 2.527448e-16 	 7.204818e-18 
6450.600098 	 2.544780e-16 	 7.259760e-18 
6452.083984 	 2.459432e-16 	 7.076222e-18 
6453.568359 	 2.429191e-16 	 7.139542e-18 
6455.056641 	 2.570471e-16 	 7.369930e-18 
6456.541504 	 2.480181e-16 	 7.241355e-18 
6458.030273 	 2.577502e-16 	 7.325842e-18 
6459.516113 	 2.562141e-16 	 7.344105e-18 
6461.005371 	 2.455951e-16 	 7.197932e-18 
6462.491699 	 2.484937e-16 	 7.198572e-18 
6463.978516 	 2.618052e-16 	 7.455826e-18 
6465.469238 	 2.523106e-16 	 7.418066e-18 
6466.956543 	 2.442528e-16 	 7.398299e-18 
6468.447754 	 2.460408e-16 	 7.421515e-18 
6469.936035 	 2.515592e-16 	 7.485013e-18 
6471.427734 	 2.526339e-16 	 7.463470e-18 
6472.916504 	 2.477456e-16 	 7.594616e-18 
6474.405762 	 2.427851e-16 	 7.334505e-18 
6475.898438 	 2.384377e-16 	 7.017491e-18 
6477.388184 	 2.459906e-16 	 7.123919e-18 
6478.881836 	 2.490507e-16 	 7.434466e-18 
6480.372559 	 2.387627e-16 	 7.120415e-18 
6481.866699 	 2.376479e-16 	 7.020182e-18 
6483.357910 	 2.458111e-16 	 7.026522e-18 
6484.849609 	 2.410208e-16 	 6.939796e-18 
6486.344727 	 2.350114e-16 	 6.833771e-18 
6487.836914 	 2.377514e-16 	 6.870244e-18 
6489.333008 	 2.441865e-16 	 6.979203e-18 
6490.826172 	 2.430215e-16 	 6.973511e-18 
6492.322754 	 2.431950e-16 	 6.934511e-18 
6493.816406 	 2.431345e-16 	 7.086071e-18 
6495.310059 	 2.393297e-16 	 6.780435e-18 
6496.808105 	 2.374341e-16 	 6.958753e-18 
6498.302734 	 2.372778e-16 	 7.015055e-18 
6499.801270 	 2.292506e-16 	 7.188453e-18 
6501.296387 	 2.272561e-16 	 7.332121e-18 
6502.795410 	 2.332334e-16 	 7.073247e-18 
6504.291504 	 2.264956e-16 	 6.803975e-18 
6505.787598 	 2.185952e-16 	 6.628379e-18 
6507.288086 	 2.236772e-16 	 6.784023e-18 
6508.785156 	 2.286872e-16 	 6.792819e-18 
6510.286133 	 2.287167e-16 	 6.747330e-18 
6511.783691 	 2.280436e-16 	 6.648822e-18 
6513.285156 	 2.250510e-16 	 8.149268e-18 
6514.783691 	 2.211084e-16 	 7.990962e-18 
6516.282227 	 2.186127e-16 	 8.146413e-18 
6517.785156 	 2.181480e-16 	 7.981435e-18 
6519.284180 	 2.213552e-16 	 8.050051e-18 
6520.787598 	 2.158319e-16 	 6.440859e-18 
6522.287598 	 2.162510e-16 	 6.444656e-18 
6523.791992 	 2.210060e-16 	 6.617146e-18 
6525.292480 	 2.172768e-16 	 6.605348e-18 
6526.793945 	 2.048820e-16 	 6.318923e-18 
6528.298828 	 2.075887e-16 	 6.298616e-18 
6529.800781 	 2.102032e-16 	 6.459542e-18 
